Date	Numero_sample	BIO_SAMPLE_ID	BIO_SAMPLE_ID3	BIO_SAMPLE_ID4	Bio.rep	Time_point_WRONG	Time_point	Time_point2	Culture	all_bio_cat_factor	TREATMENT	TREATMENT2	ORGANISM	ORGANISM2	TREATMENT3	CORRECTION2	2-phosphoglyceric acid (2PG) and (3PG)	alpha-ketoglutaric acid	cis-aconitic acid	citric acid	fumaric acid	gluconic acid	glyceric acid	glycerol 3-phosphate	Hexose	isocitric acid	lactic acid	malic acid	maltose_sucrose	mannitol_sorbitol	pyruvic acid	succinic acid	Units
08.12.23	14	14_F.B	45268_14_F.B_62h_Peat.A.B_B.2	45268_14_F.B_62h_Peat.A.B_B.2_Coculture_F.B_Fungi.Bacteria_PAB	B.2	62h	62h	62	Coculture	Peat2_F.B_62h_PAB	Peat2	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.967408751	383429.4446		3630955.371	28371157.46		1454864842	68310496.41	979881.5642	198444387.5	115288204.6	70311468.59	155580287.9	19779946.15	783800.0218	41993167.79	73435131.67	AREA / TIC
08.12.23	15	15_B.F	45268_15_B.F_24h_Peat.A.B_B.2	45268_15_B.F_24h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	24h	24h	24	Coculture	Peat2_B.F_24h_PAB	Peat2	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.394358708	492365.412		4766799.217	29264367.74		1404303972	92388167.57	2655732.687	189841843.7	132647336.6	43658469.4	156189521.2	30719537.76	4231495.787	55378822.92	85618723.7	AREA / TIC
08.12.23	15	15_B.F	45268_15_B.F_62h_Peat.A.B_B.2	45268_15_B.F_62h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	62h	62h	62	Coculture	Peat2_B.F_62h_PAB	Peat2	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.477829078	245160.2865		3069815.765	24066568.01		1509283422	57842874.59	673605.6389	188238882.4	126671669.2	41857324.33	156831184	29047790.88	551904.826	36986718.44	56790235.26	AREA / TIC
08.12.23	16	16_B.F	45268_16_B.F_24h_Peat.A.B_B.2	45268_16_B.F_24h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	24h	24h	24	Coculture	Peat2_B.F_24h_PAB	Peat2	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.995461261	785504.1986		3547580.543	24590249.73		1397614549	97002267.99	4597348.164	182891385.3	108577286	56688114.56	159292217.8	20185940.72	4430313.035	73345132.42	98609266.74	AREA / TIC
08.12.23	16	16_B.F	45268_16_B.F_62h_Peat.A.B_B.2	45268_16_B.F_62h_Peat.A.B_B.2_Coculture_B.F_Bacteria.Fungi_PAB	B.2	62h	62h	62	Coculture	Peat2_B.F_62h_PAB	Peat2	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.043833172	383149.3488		3319710.557	25052975.62		1452046795	80593826.94	1342533.499	182320670.7	105402895.8	67175497.86	176337969.5	17975687.6	755903.3583	47845303.59	71604236.22	AREA / TIC
08.12.23	17	17_X.B	45268_17_X.B_24h_Peat.A.B_B.2	45268_17_X.B_24h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	24h	24h	24	Single	Peat2_X.B_24h_PAB	Peat2	Peat.A.B	X.B	Media.Bacteria	PAB	1.288603481	481976.0376		4847342.95	41854532.28		1386178977	95415144.21	1403993.568	197393129.6	137211414.2	61148021.21	151201893.2	33127223.87	1040309.932	56522677.5	64330519.98	AREA / TIC
08.12.23	17	17_X.B	45268_17_X.B_62h_Peat.A.B_B.2	45268_17_X.B_62h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	62h	62h	62	Single	Peat2_X.B_62h_PAB	Peat2	Peat.A.B	X.B	Media.Bacteria	PAB	1.347571129	216315.1122		4023294.12	34973278.21		1447298402	78607507.03	727701.1052	202107848.1	129231803.2	60313449.32	155129616.2	32225623.61	831258.5331	37074570.63	49396488.66	AREA / TIC
08.12.23	18	18_X.B	45268_18_X.B_24h_Peat.A.B_B.2	45268_18_X.B_24h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	24h	24h	24	Single	Peat2_X.B_24h_PAB	Peat2	Peat.A.B	X.B	Media.Bacteria	PAB	0.979414486	618157.0811		4851586.399	24181708.9		1410460809	84605674.28	1899293.942	186421341.1	116466711.1	63521251.6	164138587.2	21789281.56	1329813.902	65276176.64	86596762.86	AREA / TIC
08.12.23	18	18_X.B	45268_18_X.B_62h_Peat.A.B_B.2	45268_18_X.B_62h_Peat.A.B_B.2_Single_X.B_Media.Bacteria_PAB	B.2	62h	62h	62	Single	Peat2_X.B_62h_PAB	Peat2	Peat.A.B	X.B	Media.Bacteria	PAB	0.899640792	474138.1271		5415184.644	39325299.97		1419312530	73243739.73	560045.7479	210934836.2	138362735.6	59901511.25	166266404.7	21663107.3	784982.1913	38630749.43	57281891.26	AREA / TIC
08.12.23	19	19_X.F	45268_19_X.F_24h_Peat.A.B_B.2	45268_19_X.F_24h_Peat.A.B_B.2_Single_X.F_Media.Fungi_PAB	B.2	24h	24h	24	Single	Peat2_X.F_24h_PAB	Peat2	Peat.A.B	X.F	Media.Fungi	PAB	1.396490193	815099.888		4271602.5	25185127.09		1224111057	106096065.5	3194544.453	174086260.8	120884249.5	116817484.1	180965079.6	29092094.74	3000775.817	121456504.2	122181210.3	AREA / TIC
08.12.23	19	19_X.F	45268_19_X.F_62h_Peat.A.B_B.2	45268_19_X.F_62h_Peat.A.B_B.2_Single_X.F_Media.Fungi_PAB	B.2	62h	62h	62	Single	Peat2_X.F_62h_PAB	Peat2	Peat.A.B	X.F	Media.Fungi	PAB	1.652279832	434264.2124		2576237.945	26574312.14		1336840217	85874755.14	2578648.554	164464866.5	112562868.2	131155157.1	173919018.7	25765814.1	911832.2276	89797154.89	78702008.87	AREA / TIC
08.12.23	20	20_X.F	45268_20_X.F_24h_Peat.A.B_B.2	45268_20_X.F_24h_Peat.A.B_B.2_Single_X.F_Media.Fungi_PAB	B.2	24h	24h	24	Single	Peat2_X.F_24h_PAB	Peat2	Peat.A.B	X.F	Media.Fungi	PAB	1.075874219	684709.2225		3866009.545	30502202.23		1236863692	113162338	3814581.6	170526943.3	116115954.6	139803720.9	176646593.7	19279048.27	5056984.268	108450527	107383851.2	AREA / TIC
08.12.23	20	20_X.F	45268_20_X.F_62h_Peat.A.B_B.2	45268_20_X.F_62h_Peat.A.B_B.2_Single_X.F_Media.Fungi_PAB	B.2	62h	62h	62	Single	Peat2_X.F_62h_PAB	Peat2	Peat.A.B	X.F	Media.Fungi	PAB	1.28093385	480246.5015		2885813.347	31412886.78		1329478521	91968851.5	3162443.557	166814107.6	97548814.9	138825662.3	179265547.6	17223253.18	1001544.303	86810634.31	85278829.21	AREA / TIC
08.12.23	21	21_X.BF	45268_21_X.BF_24h_Peat.A.B_B.2	45268_21_X.BF_24h_Peat.A.B_B.2_Coculture_X.BF_Media.BacteriaFungi_PAB	B.2	24h	24h	24	Coculture	Peat2_X.BF_24h_PAB	Peat2	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	1.231672475	678755.1209		3438246.031	29008655.88		1421527938	99040633.31	1609186.727	201044732.2	131841540	58261849.99	149202389.2	30635442.26	992994.5049	50725818.95	54148974.12	AREA / TIC
08.12.23	21	21_X.BF	45268_21_X.BF_62h_Peat.A.B_B.2	45268_21_X.BF_62h_Peat.A.B_B.2_Coculture_X.BF_Media.BacteriaFungi_PAB	B.2	62h	62h	62	Coculture	Peat2_X.BF_62h_PAB	Peat2	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	1.32442073	310861.9418		3321000.569	33693191.28		1464395517	80908146.13	772378.4267	205655591	127732190.5	47123930.16	155892742.6	32158397.27	777895.5556	27229201.55	52186112.32	AREA / TIC
08.12.23	22	22_X.BF	45268_22_X.BF_24h_Peat.A.B_B.2	45268_22_X.BF_24h_Peat.A.B_B.2_Coculture_X.BF_Media.BacteriaFungi_PAB	B.2	24h	24h	24	Coculture	Peat2_X.BF_24h_PAB	Peat2	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.874184094	855124.2297		4415230.186	26193949.49		1380154234	104419305.5	2113194.478	200707556	139394213.2	54543904.8	177021558.8	21496182.7	1046168.658	51029876.1	68766657.29	AREA / TIC
08.12.23	22	22_X.BF	45268_22_X.BF_62h_Peat.A.B_B.2	45268_22_X.BF_62h_Peat.A.B_B.2_Coculture_X.BF_Media.BacteriaFungi_PAB	B.2	62h	62h	62	Coculture	Peat2_X.BF_62h_PAB	Peat2	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.933242765	517339.1297		3474202.127	26971774.05		1459681890	82951882.27	881872.3601	209263069.9	126758429.2	48936399.72	158708042	22515987.03	1473112.947	29080691.55	60942463.32	AREA / TIC
08.12.23	23	23_X.X	45268_23_X.X_24h_Peat.A.B_B.2	45268_23_X.X_24h_Peat.A.B_B.2_Media_X.X_Media.Media_PAB	B.2	24h	24h	24	Media	Peat2_X.X_24h_PAB	Peat2	Peat.A.B	X.X	Media.Media	PAB	1.281899464	595643.4351		2741513.746	26220860.49		1246513533	107214897.8	2615881.428	181821108.1	121881867.1	124497856.9	167359952.2	31508225.21	992112.9044	115144468.2	103049235.7	AREA / TIC
08.12.23	23	23_X.X	45268_23_X.X_62h_Peat.A.B_B.2	45268_23_X.X_62h_Peat.A.B_B.2_Media_X.X_Media.Media_PAB	B.2	62h	62h	62	Media	Peat2_X.X_62h_PAB	Peat2	Peat.A.B	X.X	Media.Media	PAB	1.246749416	455797.2858		4665465.189	32132880.5		1281911316	100267600.2	3104570.132	203109788.3	139848177.8	118227530.8	164092926.3	32436489.22	1205376.141	68051016.43	82648221.58	AREA / TIC
08.12.23	24	24_X.X	45268_24_X.X_24h_Peat.A.B_B.2	45268_24_X.X_24h_Peat.A.B_B.2_Media_X.X_Media.Media_PAB	B.2	24h	24h	24	Media	Peat2_X.X_24h_PAB	Peat2	Peat.A.B	X.X	Media.Media	PAB	1.04208917	763570.9335		3223631.046	22093854.99		1320213111	99005726.2	3136739.25	167904762	118940572.1	113523093.3	177173150.2	19557012.58	1368987.455	85095945.33	100157000	AREA / TIC
08.12.23	24	24_X.X	45268_24_X.X_62h_Peat.A.B_B.2	45268_24_X.X_62h_Peat.A.B_B.2_Media_X.X_Media.Media_PAB	B.2	62h	62h	62	Media	Peat2_X.X_62h_PAB	Peat2	Peat.A.B	X.X	Media.Media	PAB	0.944330223	645343.1068		3859997.182	26647071.53		1311710775	84874631.82	4182481.831	205434931.8	130544763.9	126261566.2	172113405.9	21543587.72	1352727.011	59944436.4	83041436.23	AREA / TIC
08.12.23	25	25_F.B	45268_25_F.B_24h_Peat.A.B_B.3	45268_25_F.B_24h_Peat.A.B_B.3_Coculture_F.B_Fungi.Bacteria_PAB	B.3	24h	24h	24	Coculture	Peat3_F.B_24h_PAB	Peat3	Peat.A.B	F.B	Fungi.Bacteria	PAB	1.07693572	995602.5969		3705294.498	23754368.54		1372127350	106506578.6	2059176.753	194182242.3	131729838.9	51730680.8	168944282.9	30058001.96	2336612.996	74011696.78	70015428.56	AREA / TIC
08.12.23	25	25_F.B	45268_25_F.B_62h_Peat.A.B_B.3	45268_25_F.B_62h_Peat.A.B_B.3_Coculture_F.B_Fungi.Bacteria_PAB	B.3	62h	62h	62	Coculture	Peat3_F.B_62h_PAB	Peat3	Peat.A.B	F.B	Fungi.Bacteria	PAB	1.238864862	383225.8179		2877748.098	20239852.44		1513690496	79414572.18	572700.0755	197346599.7	121304899.8	59857681.23	144166224.6	30717329.36	928238.4506	31210513.9	29447073.78	AREA / TIC
08.12.23	26	26_F.B	45268_26_F.B_24h_Peat.A.B_B.3	45268_26_F.B_24h_Peat.A.B_B.3_Coculture_F.B_Fungi.Bacteria_PAB	B.3	24h	24h	24	Coculture	Peat3_F.B_24h_PAB	Peat3	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.867605503	609147.8195		4121745.413	32240964.26		1376721395	97762609.57	2351189.56	213795090.6	131744128.7	43148416.98	165907096.7	25160668	2225845.726	60447402.48	75921454.87	AREA / TIC
08.12.23	26	26_F.B	45268_26_F.B_62h_Peat.A.B_B.3	45268_26_F.B_62h_Peat.A.B_B.3_Coculture_F.B_Fungi.Bacteria_PAB	B.3	62h	62h	62	Coculture	Peat3_F.B_62h_PAB	Peat3	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.972261205	321045.4129		3963688.956	24873519.46		1415894676	89573665.56	1008471.792	214449848.4	135076857.3	52373796	171699102.2	20653140.23	814906.5251	40642829.11	60811608.76	AREA / TIC
08.12.23	27	27_B.F	45268_27_B.F_24h_Peat.A.B_B.3	45268_27_B.F_24h_Peat.A.B_B.3_Coculture_B.F_Bacteria.Fungi_PAB	B.3	24h	24h	24	Coculture	Peat3_B.F_24h_PAB	Peat3	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.0622201	665535.3256		3529563.224	36404393.97		1283540224	111882879.1	3068950.588	194290733.2	128414250.5	76462606.96	186430415.9	31288072.98	3909067.434	78698252.85	93572209.77	AREA / TIC
08.12.23	27	27_B.F	45268_27_B.F_62h_Peat.A.B_B.3	45268_27_B.F_62h_Peat.A.B_B.3_Coculture_B.F_Bacteria.Fungi_PAB	B.3	62h	62h	62	Coculture	Peat3_B.F_62h_PAB	Peat3	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.085165339	357987.8438		3138449.853	27135771.78		1350223475	88999466.24	1277316.875	203677789	128968672.2	82329989.49	181136355.8	32380130.22	751413.6052	60919184.01	70861153.78	AREA / TIC
08.12.23	28	28_B.F	45268_28_B.F_24h_Peat.A.B_B.3	45268_28_B.F_24h_Peat.A.B_B.3_Coculture_B.F_Bacteria.Fungi_PAB	B.3	24h	24h	24	Coculture	Peat3_B.F_24h_PAB	Peat3	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.024021261	610596.6973		3885328.509	25176079.81		1383414528	95094642.75	3147468.829	183444581.8	123597094.9	49880882.3	161362552	18216196.98	4292718.488	76670506.73	103363977.9	AREA / TIC
08.12.23	28	28_B.F	45268_28_B.F_62h_Peat.A.B_B.3	45268_28_B.F_62h_Peat.A.B_B.3_Coculture_B.F_Bacteria.Fungi_PAB	B.3	62h	62h	62	Coculture	Peat3_B.F_62h_PAB	Peat3	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.978812057	357328.0462		4923483.486	21613376.99		1436669147	82089775.46	1856494.295	193959454.8	125786970.1	59835874.07	169077661.8	20570099.08	832317.0868	46671651.27	67913522.83	AREA / TIC
08.12.23	30	30_X.B	45268_30_X.B_24h_Peat.A.B_B.3	45268_30_X.B_24h_Peat.A.B_B.3_Single_X.B_Media.Bacteria_PAB	B.3	24h	24h	24	Single	Peat3_X.B_24h_PAB	Peat3	Peat.A.B	X.B	Media.Bacteria	PAB	1.056232429	784061.3274		3160397.19	21904195.87		1366607423	112960376.7	1732701.014	191967571.2	126092340.5	51771158.05	169138359.3	31101976.34	894851.3361	80582309.06	73459435.53	AREA / TIC
08.12.23	30	30_X.B	45268_30_X.B_62h_Peat.A.B_B.3	45268_30_X.B_62h_Peat.A.B_B.3_Single_X.B_Media.Bacteria_PAB	B.3	62h	62h	62	Single	Peat3_X.B_62h_PAB	Peat3	Peat.A.B	X.B	Media.Bacteria	PAB	0.94049132	406445.006		4958683.725	32165022.02		1354920774	96651416.25	1001377.663	214231550.9	149261597.7	59348714.7	183189933.2	34252839.27	724674.4184	52009113.73	49035012.92	AREA / TIC
08.12.23	31	31_X.F	45268_31_X.F_24h_Peat.A.B_B.3	45268_31_X.F_24h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB	B.3	24h	24h	24	Single	Peat3_X.F_24h_PAB	Peat3	Peat.A.B	X.F	Media.Fungi	PAB	0.977327693	815571.8967		3499039.294	41380672.32		1187242169	111716536.7	7430536.405	187631839.7	133662544.3	116013193.8	191205005.6	19852800.8	4160566.646	102064281.8	125482397.5	AREA / TIC
08.12.23	31	31_X.F	45268_31_X.F_62h_Peat.A.B_B.3	45268_31_X.F_62h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB	B.3	62h	62h	62	Single	Peat3_X.F_62h_PAB	Peat3	Peat.A.B	X.F	Media.Fungi	PAB	1.192512487	1148670.571		4442174.029	22554541.18		1298320348	81899475.31	6731019.663	186954488.4	114400729.1	140163034.6	168665465.7	19436615.76	807245.2157	87708462.7	98924885.28	AREA / TIC
08.12.23	32	32_X.F	45268_32_X.F_24h_Peat.A.B_B.3	45268_32_X.F_24h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB	B.3	24h	24h	24	Single	Peat3_X.F_24h_PAB	Peat3	Peat.A.B	X.F	Media.Fungi	PAB	1.073851234	807531.7816		3227763.671	29682646.9		1161517176	121217702.1	5248862.992	169340999.3	126377209.2	161312998.1	192973901.3	28713169.04	3487608.788	118391491.3	109858096.1	AREA / TIC
08.12.23	32	32_X.F	45268_32_X.F_62h_Peat.A.B_B.3	45268_32_X.F_62h_Peat.A.B_B.3_Single_X.F_Media.Fungi_PAB	B.3	62h	62h	62	Single	Peat3_X.F_62h_PAB	Peat3	Peat.A.B	X.F	Media.Fungi	PAB	1.356737271	1067930.417		2465139.03	20755044.92		1265319672	87817852.84	5400348.437	171371065	101329846.9	174348343	175765233.3	26712314	727555.748	107103836.6	91972973.46	AREA / TIC
08.12.23	33	33_X.BF	45268_33_X.BF_24h_Peat.A.B_B.3	45268_33_X.BF_24h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB	B.3	24h	24h	24	Coculture	Peat3_X.BF_24h_PAB	Peat3	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.923616874	654574.442		3812630.647	27272140.33		1421842973	95377761.57	2370714.591	196679894.1	131108427.5	59156662.82	153182201.4	21496214.02	857945.564	53517191.36	64827824.91	AREA / TIC
08.12.23	33	33_X.BF	45268_33_X.BF_62h_Peat.A.B_B.3	45268_33_X.BF_62h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB	B.3	62h	62h	62	Coculture	Peat3_X.BF_62h_PAB	Peat3	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	0.931843192	518756.808		3580651.796	29218466.39		1464293642	76806653.3	1505065.457	196730370	127002241.3	68973347.16	147500797.5	21015941.48	804115.9781	32040803.91	62166302.74	AREA / TIC
08.12.23	34	34_X.BF	45268_34_X.BF_24h_Peat.A.B_B.3	45268_34_X.BF_24h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB	B.3	24h	24h	24	Coculture	Peat3_X.BF_24h_PAB	Peat3	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	1.036863365	421633.1821		3103456.163	29716402.41		1315620243	104948032.4	1931351.871	217659692.3	146794687.8	74210413.44	165482368.1	34600972.71	806893.2014	74904437.38	61956572.26	AREA / TIC
08.12.23	34	34_X.BF	45268_34_X.BF_62h_Peat.A.B_B.3	45268_34_X.BF_62h_Peat.A.B_B.3_Coculture_X.BF_Media.BacteriaFungi_PAB	B.3	62h	62h	62	Coculture	Peat3_X.BF_62h_PAB	Peat3	Peat.A.B	X.BF	Media.BacteriaFungi	PAB	1.134820627	368896.1851		2830420.882	26480805.24		1399108244	86563772	1381617.467	218821201.5	140973573.5	60560028.06	157959384.7	34715293.38	820129.6117	40491230.87	61082558.21	AREA / TIC
08.12.23	35	35_X.X	45268_35_X.X_24h_Peat.A.B_B.3	45268_35_X.X_24h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB	B.3	24h	24h	24	Media	Peat3_X.X_24h_PAB	Peat3	Peat.A.B	X.X	Media.Media	PAB	1.062386271	761545.9858		3562383.197	31599694.88		1274908276	91002219.86	5883215.146	169236713.5	117129227.3	120992242.2	166118031.5	20105124.27	1037698.839	106555203.2	123265580.1	AREA / TIC
08.12.23	35	35_X.X	45268_35_X.X_62h_Peat.A.B_B.3	45268_35_X.X_62h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB	B.3	62h	62h	62	Media	Peat3_X.X_62h_PAB	Peat3	Peat.A.B	X.X	Media.Media	PAB	1.041271263	1391570.142		2838439.035	28350864.02		1331797284	85824164.31	8301137.565	188953254.5	120261841.8	118355502.9	154774797.6	20720591.03	1059071.77	63713442.72	105815194.2	AREA / TIC
08.12.23	36	36_X.X	45268_36_X.X_24h_Peat.A.B_B.3	45268_36_X.X_24h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB	B.3	24h	24h	24	Media	Peat3_X.X_24h_PAB	Peat3	Peat.A.B	X.X	Media.Media	PAB	1.143839405	484602.9936		3051480.814	26726997.56		1187806868	111560448.4	4848053.821	168667429.3	118907457.1	135568678.8	172557744.6	28259127.85	854070.0691	137059639.9	135804556.4	AREA / TIC
08.12.23	36	36_X.X	45268_36_X.X_62h_Peat.A.B_B.3	45268_36_X.X_62h_Peat.A.B_B.3_Media_X.X_Media.Media_PAB	B.3	62h	62h	62	Media	Peat3_X.X_62h_PAB	Peat3	Peat.A.B	X.X	Media.Media	PAB	1.135789375	1126012.47		2666738.275	40014641.79		1229894636	98113293.2	6683746.269	194757468.1	135023628.8	141578283.3	170895962.9	31158196.02	912486.965	71521856.75	107810205.5	AREA / TIC
08.12.23	37	37_F.B	45268_37_F.B_24h_Peat.A.B_B.4	45268_37_F.B_24h_Peat.A.B_B.4_Coculture_F.B_Fungi.Bacteria_PAB	B.4	24h	24h	24	Coculture	Peat4_F.B_24h_PAB	Peat4	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.984798167	628628.3027		4121741.02	24400433.32		1431258481	96638493.27	1944279.615	208079428.8	125992007.5	45622395.04	152387108.4	23342341.38	3051544.064	50237794.58	64452479.85	AREA / TIC
08.12.23	37	37_F.B	45268_37_F.B_62h_Peat.A.B_B.4	45268_37_F.B_62h_Peat.A.B_B.4_Coculture_F.B_Fungi.Bacteria_PAB	B.4	62h	62h	62	Coculture	Peat4_F.B_62h_PAB	Peat4	Peat.A.B	F.B	Fungi.Bacteria	PAB	0.945949492	319470.5454		3755421.438	25870492.26		1517481684	68780552.85	807686.8868	203514337.4	125951957.3	41632761.95	132725329.5	24170107.6	793118.4557	34589766.46	51764468.86	AREA / TIC
08.12.23	39	39_B.F	45268_39_B.F_24h_Peat.A.B_B.4	45268_39_B.F_24h_Peat.A.B_B.4_Coculture_B.F_Bacteria.Fungi_PAB	B.4	24h	24h	24	Coculture	Peat4_B.F_24h_PAB	Peat4	Peat.A.B	B.F	Bacteria.Fungi	PAB	0.934491763	2022422.321		3798507.532	43033041.69		1080174691	135800680.1	3200770.856	206605278.6	143250145.5	74764873.02	285873800.7	32283809.44	3350300.264	71729240.06	146269595.3	AREA / TIC
08.12.23	39	39_B.F	45268_39_B.F_62h_Peat.A.B_B.4	45268_39_B.F_62h_Peat.A.B_B.4_Coculture_B.F_Bacteria.Fungi_PAB	B.4	62h	62h	62	Coculture	Peat4_B.F_62h_PAB	Peat4	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.044324984	439913.8267		3050356.019	24008394.31		1349271397	99173595	911632.887	198574477.5	115001926.5	72091369.22	195239853.6	32667442.15	739025.6978	64501009.78	76486762.48	AREA / TIC
08.12.23	40	40_	45268_40__62h_Peat.A.B_B.4	45268_40__62h_Peat.A.B_B.4_Coculture___	B.4		62h	62	Coculture	__62h_		Peat.A.B																					AREA / TIC
08.12.23	40	40_B.F	45268_40_B.F_24h_Peat.A.B_B.4	45268_40_B.F_24h_Peat.A.B_B.4_Coculture_B.F_Bacteria.Fungi_PAB	B.4	24h	24h	24	Coculture	Peat4_B.F_24h_PAB	Peat4	Peat.A.B	B.F	Bacteria.Fungi	PAB	1.003635315	805453.9211		3851160.816	30206882.46		1396351619	90394376.94	2786562.965	185021400.9	120350551.8	53806326.04	162954026.7	21494583.41	3444455.319	57652722.18	103037033.9	AREA / TIC
08.12.23	41	41_X.B	45268_41_X.B_24h_Peat.A.B_B.4	45268_41_X.B_24h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB	B.4	24h	24h	24	Single	Peat4_X.B_24h_PAB	Peat4	Peat.A.B	X.B	Media.Bacteria	PAB	0.900709134	730149.1401		3506289.521	21941483.93		1289834751	130351760.1	1873775.823	196553453.5	125224855.3	75455095.77	192391519.5	31610812.98	943330.0579	80214514.58	81525365.06	AREA / TIC
08.12.23	41	41_X.B	45268_41_X.B_62h_Peat.A.B_B.4	45268_41_X.B_62h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB	B.4	62h	62h	62	Single	Peat4_X.B_62h_PAB	Peat4	Peat.A.B	X.B	Media.Bacteria	PAB	0.926414878	393244.9799		3039511.851	32415227.47		1331383460	101417516.3	768165.5563	190165150.9	136030999.7	96561669.23	181200564.7	30981069.81	845230.3808	55687837.31	71267508.3	AREA / TIC
08.12.23	42	42_X.B	45268_42_X.B_24h_Peat.A.B_B.4	45268_42_X.B_24h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB	B.4	24h	24h	24	Single	Peat4_X.B_24h_PAB	Peat4	Peat.A.B	X.B	Media.Bacteria	PAB	0.969623321	463659.4339		3655624.74	29451014.01		1422231089	90407613.07	2177010.345	197324000.9	131522110	52445243.34	157580292	23258814.55	1231022.372	45834123.47	74575539.24	AREA / TIC
08.12.23	42	42_X.B	45268_42_X.B_62h_Peat.A.B_B.4	45268_42_X.B_62h_Peat.A.B_B.4_Single_X.B_Media.Bacteria_PAB	B.4	62h	62h	62	Single	Peat4_X.B_62h_PAB	Peat4	Peat.A.B	X.B	Media.Bacteria	PAB	0.897803086	527611.2406		4115123.971	32806943.37		1456424613	82725380.61	428757.7154	220333132.2	138128584	48002452.51	158217550.4	24931186.3	918290.4502	22588581.3	42008948.94	AREA / TIC
08.12.23	43	43_X.F	45268_43_X.F_24h_Peat.A.B_B.4	45268_43_X.F_24h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB	B.4	24h	24h	24	Single	Peat4_X.F_24h_PAB	Peat4	Peat.A.B	X.F	Media.Fungi	PAB	1.077634991	500043.1544		3349910.713	24570223.9		1122350527	122847000.3	3274467.728	173214326.4	125966131.6	165148302.1	196267833.6	28792673.09	2666547.602	140552959.3	122656209.3	AREA / TIC
08.12.23	43	43_X.F	45268_43_X.F_62h_Peat.A.B_B.4	45268_43_X.F_62h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB	B.4	62h	62h	62	Single	Peat4_X.F_62h_PAB	Peat4	Peat.A.B	X.F	Media.Fungi	PAB	1.197773731	733838.1008		3170912.754	18239266.26		1399419190	68497286.99	4420347.402	177415222.5	108843824.7	121703480.6	162914325.1	19402186.24	771016.2413	67386434.44	79239824.3	AREA / TIC
08.12.23	44	44_X.F	45268_44_X.F_24h_Peat.A.B_B.4	45268_44_X.F_24h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB	B.4	24h	24h	24	Single	Peat4_X.F_24h_PAB	Peat4	Peat.A.B	X.F	Media.Fungi	PAB	1.029801072	699684.6472		2933214.075	23031456.89		1318310633	90609035.57	4091487.291	179623075.7	122513643.1	93531005.73	164361239.8	22416840.12	3132303.011	95626963.93	111276572.8	AREA / TIC
08.12.23	44	44_X.F	45268_44_X.F_62h_Peat.A.B_B.4	45268_44_X.F_62h_Peat.A.B_B.4_Single_X.F_Media.Fungi_PAB	B.4	62h	62h	62	Single	Peat4_X.F_62h_PAB	Peat4	Peat.A.B	X.F	Media.Fungi	PAB	1.302490562	765967.9302		2456552.157	24730983.81		1258821627	85577168.26	3976130.154	171187669.6	109690896.2	159066029.4	186457338.8	26828189.02	691833.036	108794805.2	93111966.05	AREA / TIC
